OGF_ID,TRAIL_NAME,TRAIL_ASSOCIATION,TRAIL_ASSOCIATION_WEBSITE,PERMITTED_USES,DESCRIPTION,ON_ROAD_FLG,TRAIL_LENGTH_KM,LOCATION_ACCURACY,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPELEN
143665521,Kate's Lake Trail,Bytown Motorcycle Association,www.bma1.ca,Off-Road Motorcycle,"The BMA is a group of off-road motorcycle enthusiasts dedicated to preserving and expanding dirt bike riding opportunities in the Ottawa area and Eastern Ontario. Come ride with us. We are a group of novice to expert off-road and dual sport riders who love the dirt. We work hard to develop, maintain, and sustain the off-road trail network here in Eastern Ontario. Our club hosts a variety of events and activities throughout the year.",Yes,3.09999990463257,Within 10 metres,2023/11/29 08:30:46+00,2023/11/29 22:30:20+00,210033,0
143660438,Ganatchio Trail,City of Windsor,www.citywindsor.ca,"Hiking or Walking, Cycling","A paved trail parallel to the Detroit River featuring magnificent riverfront views whether walking, cycling or jogging, the Ganatchio Trail lets you explore 8 km of scenic trails stretching from the City of Windsor to the Town of Tecumseh. The Ganatchio",No,8,Within 10 metres,2023/11/29 08:29:27+00,2023/11/29 22:30:20+00,210049,0
143662052,Northumberland Street Cycling Lane,Region of Waterloo,www.regionofwaterloo.ca,Cycling,n/a,Yes,3.40000009536743,Within 10 metres,2023/11/29 08:30:34+00,2023/11/29 22:30:20+00,210065,0
143661543,South Hastings Multi-Use Trail,Eastern Ontario Trails Alliance,www.thetrail.ca,"Hiking or Walking, Cycling, Snowshoeing, Equestrian, Snowmobiling, All-Terrain Vehicles (ATV)",,Yes,55.7999992370605,Within 10 metres,2023/11/29 08:30:43+00,2023/11/29 22:30:20+00,210081,0
143667031,Bruce Trail - Sherman Falls Access Trail,Bruce Trail Conservancy,www.brucetrail.org,Hiking or Walking,,No,0.100000001490116,Within 10 metres,2023/11/29 08:29:32+00,2023/11/29 22:30:20+00,210097,0
143664580,University Avenue West Cycling Lane,Region of Waterloo,www.regionofwaterloo.ca,Cycling,n/a,Yes,5.90000009536743,Within 10 metres,2023/11/29 08:30:36+00,2023/11/29 22:30:20+00,210113,0
143666051,Haskett Park,York Region,www.york.ca,"Hiking or Walking, Cycling",A park trail through Haskett Park. The trail connect Beachwood Cres and Millard Ave.,No,0.200000002980232,Within 10 metres,2023/11/29 08:29:25+00,2023/11/29 22:30:20+00,210129,0
143666078,Trail 153,Eastern Ontario Trails Alliance,www.thetrail.ca,All-Terrain Vehicles (ATV),n/a,Yes,5.80000019073486,Within 10 metres,2023/11/29 08:30:39+00,2023/11/29 22:30:20+00,210145,0
143662190,Wingham Community Trail,Township of North Huron,www.northhuron.ca,"Hiking or Walking, Cycling, Cross Country Skiing, Snowshoeing","The Wingham Community Trail runs along the old abandoned rail bed, crossing the Maitland River and then makes a loop around the Turnberry Flood Plain Conservation Area to take you back. Several benches are placed along the trail on the east side of the river. A covered gazebo is at the east end of the trail. Enjoy the scenic view of the river from the old CNR Bridge and the natural growth and plantings along the trail. North Huron Recreation Department is trail contact. Directions: Several trail access points. The trail crosses the main street, Josephine Street, near the railway tracks. Information provided by the Ontario's West Coast website.",Yes,2.79999995231628,Within 10 metres,2023/11/29 08:30:38+00,2023/11/29 22:30:20+00,210161,0
143662683,Jim Chappus Park,Town of LaSalle,www.lasalle.ca,Hiking or Walking,,No,1,Within 10 metres,2023/11/29 08:29:31+00,2023/11/29 22:30:20+00,210177,0
143666683,Marco Muzzo Memorial Woods & Park Trail,Region of Peel,www.walkandrollpeel.ca,"Hiking or Walking, Cycling",,No,1.10000002384186,Within 10 metres,2023/11/29 08:29:33+00,2023/11/29 22:30:20+00,210193,0
143661472,Sheridan Creek Trail,Region of Peel,www.walkandrollpeel.ca,"Hiking or Walking, Cycling","Starting at the Erin Mills Parkway access you ride about 2 km and come to the proverbial fork in the road. This is one of many trails in and around Mississauga that allow for the use of bicycles on and off roads, through natural and urban settings. Heading West you can ride until you reach Winston Churchill Boulevard, or you can head south along the Sheridan Creek Trail until accessing Bromsgrove Road in the south.",No,3.59999990463257,Within 10 metres,2023/11/29 08:29:22+00,2023/11/29 22:30:20+00,210209,0
143661267,River Walk - Orange Trail,Hullett Provincial Wildlife Area,www.hullettmarsh.com,"Hiking or Walking, Snowshoeing",Access also at the end of Sanctuary Line,Yes,7.59999990463257,Within 10 metres,2023/11/29 08:30:38+00,2023/11/29 22:30:20+00,210225,0
143667012,Highland Road East Cycling Lane,Region of Waterloo,www.regionofwaterloo.ca,Cycling,n/a,Yes,0.699999988079071,Within 10 metres,2023/11/29 08:30:32+00,2023/11/29 22:30:20+00,210241,0
143664567,Land That Time Forgot Trail,Bytown Motorcycle Association,www.bma1.ca,Off-Road Motorcycle,"The BMA is a group of off-road motorcycle enthusiasts dedicated to preserving and expanding dirt bike riding opportunities in the Ottawa area and Eastern Ontario. Come ride with us. We are a group of novice to expert off-road and dual sport riders who love the dirt. We work hard to develop, maintain, and sustain the off-road trail network here in Eastern Ontario. Our club hosts a variety of events and activities throughout the year.",Yes,4.80000019073486,Within 10 metres,2023/11/29 08:30:38+00,2023/11/29 22:30:20+00,210257,0
143666595,Bearinger Road Cycling Lane,Region of Waterloo,www.regionofwaterloo.ca,Cycling,n/a,Yes,3.29999995231628,Within 10 metres,2023/11/29 08:30:34+00,2023/11/29 22:30:20+00,210273,0
143660212,Grand Ridge Drive Cycling Lane,Region of Waterloo,www.regionofwaterloo.ca,Cycling,n/a,Yes,2.59999990463257,Within 10 metres,2023/11/29 08:30:31+00,2023/11/29 22:30:20+00,210289,0
143665405,Davenport Road Cycling Lane,Region of Waterloo,www.regionofwaterloo.ca,Cycling,n/a,Yes,2,Within 10 metres,2023/11/29 08:30:30+00,2023/11/29 22:30:20+00,210305,0
143662325,Voyageur Trail - Penewobikong Section,Voyageur Trail Association,www.voyageurtrail.ca,"Hiking or Walking, Cross Country Skiing, Snowshoeing","The Penewobikong Section, some 45 km long, passes numerous picturesque lakes and rivers and climbs several rocky promontories.  The diversity of landscape and abundant access points make it very appealing and well worth exploring.  Construction on the Penewobikong Section began in 1973. Penewobikong member Norm Lediett laid out the trail, and constructed it with the help of four club members.  Norm finished the trail in 1988.  He passed away in 2004.  The wet terrain in the Penewobikong Section limited the choice of routes.  As a result, parts of the trail run on existing snowmachine trails, courtesy of snowmachine clubs in Iron Bridge and Blind River.  Be careful - do not mistake snowmachine trail reflective markers for standard white blazes!  Due to the potential risk to pedestrians on a snowmachine trail, cross-country skiing and snowshoeing are not allowed.  A historical note: During World War II, part of this section was logged out.  The yellow birch taken from the area went south to make the strong, pliable birch veneer, used in the construction of the famed Mosquito Bombers.",Yes,45,Within 10 metres,2023/11/29 08:30:43+00,2023/11/29 22:30:20+00,210321,0
143667136,Bruce Trail - Coveney's Side Trail,Bruce Trail Conservancy,www.brucetrail.org,Hiking or Walking,,Yes,1.70000004768372,Within 10 metres,2023/11/29 08:30:38+00,2023/11/29 22:30:20+00,210337,0
143665057,Black Forest Park South Trail,Region of Peel,www.walkandrollpeel.ca,"Hiking or Walking, Cycling",,No,1.5,Within 10 metres,2023/11/29 08:29:24+00,2023/11/29 22:30:20+00,210353,0
143661182,Voyageur Trail - Noisy Bay Access Trail,Voyageur Trail Association,www.voyageurtrail.ca,"Hiking or Walking, Cross Country Skiing, Snowshoeing",Near the S end of Fenton Lake a blue-blazed access trail leads W for ~2 km to meet the S terminus of the Trail at Noisy Bay.,No,1.89999997615814,Within 10 metres,2023/11/29 08:29:33+00,2023/11/29 22:30:20+00,210369,0
143664256,Bruce Trail - Bert Lowe Side Trail,Bruce Trail Conservancy,www.brucetrail.org,Cycling,"This trail follows the Welland Canal south, then turns northwest to follow the south shore of Lake Gibson to Decew House Park.",Yes,12.3999996185303,Within 10 metres,2023/11/29 08:30:35+00,2023/11/29 22:30:20+00,210385,0
143665686,Hearthwood Park Trails,Region of Waterloo,www.regionofwaterloo.ca,"Hiking or Walking, Cycling",n/a,No,5.09999990463257,Within 10 metres,2023/11/29 08:29:18+00,2023/11/29 22:30:20+00,210401,0
143663420,Mississauga Valley Trail,City of Mississauga,www.mississauga.ca,"Hiking or Walking, Cycling","This trail is one of over 15 you can find in the City of Mississauga that work roads, parkland, marshs and riverbeds into a multi-use, multi trail system. The two km of this trail incorporates river beds, a valley, roads and a community centre all in one easy stroll. This is one of many trails in and around Mississauga that allow for the use ofbicylces on and off roads, through natural and urban settings. This great network of trails was developed through the City Master Plan as well as through the support of the Mississauga cycling committee. Perfect for getting fit, families and fun.",No,2,Within 10 metres,2023/11/29 08:29:23+00,2023/11/29 22:30:20+00,210417,0
143661618,Arrowhead Lake Classic Trail,Arrowhead Provincial Park,www.ontarioparks.com/park/arrowhead,Cross Country Skiing,,Yes,5.30000019073486,Within 10 metres,2023/11/29 08:30:39+00,2023/11/29 22:30:20+00,210433,0
143667080,Bruce Trail - Petun Side Trail,Bruce Trail Conservancy,www.brucetrail.org,Hiking or Walking,,Yes,4,Within 10 metres,2023/11/29 08:30:45+00,2023/11/29 22:30:20+00,210449,0
143660529,Saginaw Parkway Cycling Lane,Region of Waterloo,www.regionofwaterloo.ca,Cycling,n/a,Yes,2.70000004768372,Within 10 metres,2023/11/29 08:30:37+00,2023/11/29 22:30:20+00,210465,0
143662291,Can-Amera Parkway Cycling Lane,Region of Waterloo,www.regionofwaterloo.ca,Cycling,n/a,Yes,4.40000009536743,Within 10 metres,2023/11/29 08:30:36+00,2023/11/29 22:30:20+00,210481,0
154757542,James Cooper Lookout Trail,Township of Algonquin Highlands,www.algonquinhighlands.ca,Hiking or Walking,,Yes,1.5,Within 10 metres,2023/11/29 08:30:38+00,2023/11/29 22:30:20+00,210497,0
143663635,Settler's Green Park Trail,Region of Peel,www.walkandrollpeel.ca,"Hiking or Walking, Cycling",,No,2.20000004768372,Within 10 metres,2023/11/29 08:29:35+00,2023/11/29 22:30:20+00,210513,0
143665641,Lower Dustin Trail,Algoma Highlands Conservancy,www.algomahighlandsconservancy.org,Hiking or Walking,,No,1.20000004768372,Within 10 metres,2023/11/29 08:29:31+00,2023/11/29 22:30:20+00,210529,0
143660241,French Portage Trail,Quetico Provincial Park,www.ontarioparks.com/park/quetico,"Hiking or Walking, Cycling, Paddling","This hike into the past traces a portage first established by natives and later used by European explorers and fur traders. It was, for a short time, the main route for settlement in the Red River area of Manitoba and for further exploration west. French Portage is still part of a canoe route that connects Windigoostigwan and French Lake. The low-lying terrain is sometimes difficult.",No,5,Within 10 metres,2023/11/29 08:29:29+00,2023/11/29 22:30:20+00,210545,0
143662541,Sandalwood Park Trail,Region of Peel,www.walkandrollpeel.ca,"Hiking or Walking, Cycling",,No,0.300000011920929,Within 10 metres,2023/11/29 08:29:17+00,2023/11/29 22:30:20+00,210561,0
143661861,Black Oak Trail,Rondeau Provincial Park,www.ontarioparks.com/park/rondeau,"Hiking or Walking, Cycling, Snowshoeing, Paddling","The Black Oak Trail winds through a narrow strip of Pine-Oak Savanna. Several meadows along the trail bloom with brilliant Wood Lily, Wild Columbine, and Woodland Sunflower. This is an excellent trail for bird watching.",No,1.39999997615814,Within 10 metres,2023/11/29 08:29:24+00,2023/11/29 22:30:20+00,210577,0
143661419,Gage Park Trail,Region of Peel,www.walkandrollpeel.ca,"Hiking or Walking, Cycling","Brampton’s oldest municipal park, Gage Park is the most popular place in downtown Brampton to enjoy the fresh air. Pretty floral gardens, large trees, gazebo, fountain, playground and a wading pool provide a wonderful setting, popular with both local residents and visitors. Gage Park serves as a multi-functional park hosting many city events, including weekly concerts, Brampton Rotary Club’s Annual Rib n’ Roll, Classic Cars and Legendary Stars weekend and much more. During winter, Gage Park’s circular paved path is turned into a public ice rink, spectacularly decorated as part of Brampton’s Tree Lighting celebration. Gage Park is truly a unique part of Brampton’s trails and pathways. Gage Park is located at the southwest corner of Main Street South and Wellington Street West. Parking is available underneath City Hall, just across the street or at metered on-street spots. The parking entrance for City Hall is located on George Street South. Parking in downtown’s public garages is FREE on weekends, after 7 pm on weekdays and for the first hour on weekdays before 7 pm.",No,0.400000005960464,Within 10 metres,2023/11/29 08:29:29+00,2023/11/29 22:30:20+00,210593,0
143661870,Cedar Creek Road Cycling Lane,Region of Waterloo,www.regionofwaterloo.ca,Cycling,n/a,Yes,10.3999996185303,Within 10 metres,2023/11/29 08:30:34+00,2023/11/29 22:30:20+00,210609,0
143666916,3 Park Loop,Corporation of the Township of Moonbeam,www.moonbeam.ca,"Hiking or Walking, Cycling, Equestrian","The many natural features of this 8.5 km loop make it totally unique. The hiker will walk alongside the Twin Lake park slides & camping site, the Holiday Bay Park, the Ouellette Bay shores, and even cross the Villeneuve Pit where they will see a huge natural cavity created during the last ice age. Considering the steepness of its slopes and its overall sinuosity, the 3 Park Loop is suitable for intermediate level hikers. Pedestrian access, mountain bike and horseback riding permitted. Rated: Intermediate.",Yes,8.5,Within 10 metres,2023/11/29 08:30:39+00,2023/11/29 22:30:20+00,210625,0
